"ID";"BedrijfstakkenBranchesSBI2008";"Perioden";"Producentenvertrouwen_1"
"4063";"339205";"2018MM12";"     3.2"
"4064";"339205";"2019MM01";"     4.3"
"4065";"339205";"2019MM02";"     0.9"
"4066";"339205";"2019MM03";"    -7.6"
"4067";"339205";"2019MM04";"    -3.9"
"4068";"339205";"2019MM05";"    -6.3"
"4069";"339205";"2019MM06";"    -3.6"
"4070";"339205";"2019MM07";"    -5.7"
"4071";"339205";"2019MM08";"    -5.5"
"4072";"339205";"2019MM09";"   -11.4"
"4073";"339205";"2019MM10";"    -6.2"
"4074";"339205";"2019MM11";"    -7.2"
"4075";"339205";"2019MM12";"    -3.0"
"4076";"339205";"2020MM01";"   -11.1"
"4077";"339205";"2020MM02";"    -1.2"
"4078";"339205";"2020MM03";"    -4.2"
"4079";"339205";"2020MM04";"   -46.0"
"4080";"339205";"2020MM05";"   -25.5"
"4081";"339205";"2020MM06";"   -11.6"
"4082";"339205";"2020MM07";"    -5.6"
"4083";"339205";"2020MM08";"    -6.1"
"4084";"339205";"2020MM09";"    -5.3"
"4085";"339205";"2020MM10";"     1.4"
"4086";"339205";"2020MM11";"     3.1"
"4087";"339205";"2020MM12";"     7.0"
"4088";"339205";"2021MM01";"     2.5"
"4089";"339205";"2021MM02";"     7.1"
"4090";"339205";"2021MM03";"    10.4"
"4091";"339205";"2021MM04";"    12.4"
"4092";"339205";"2021MM05";"     9.9"
"4093";"339205";"2021MM06";"     7.6"
"4094";"339205";"2021MM07";"    15.8"
"4095";"339205";"2021MM08";"     9.5"
"4096";"339205";"2021MM09";"     3.0"
"4097";"339205";"2021MM10";"     4.0"
"4098";"339205";"2021MM11";"    11.9"
"4099";"339205";"2021MM12";"    13.2"
"4100";"339205";"2022MM01";"    18.9"
"4101";"339205";"2022MM02";"    11.4"
"4102";"339205";"2022MM03";"    14.7"
"4103";"339205";"2022MM04";"    15.1"
"4104";"339205";"2022MM05";"    11.3"
"4105";"339205";"2022MM06";"    10.8"
"4106";"339205";"2022MM07";"     8.0"
"4107";"339205";"2022MM08";"     4.9"
"4108";"339205";"2022MM09";"     4.8"
"4109";"339205";"2022MM10";"    15.3"
"4110";"339205";"2022MM11";"    14.9"
"4111";"339205";"2022MM12";"    16.0"
"4112";"339205";"2023MM01";"    14.1"
