"pub_date","L2_LRHUTTTT","L1_BCCI","L1_BRCI","L1_BSCI","L1_CSCICP02","L3_XTEXVA01","L3_XTIMVA01","L1_AEX","L1_AEXVLT","inflation","Perioden","Prijsindex_5","buildpermits","faillisementen","Consumentenvertrouwen_1","EconomischKlimaat_2","Koopbereidheid_3","EconomischeSituatieLaatste12Maanden_4","EconomischeSituatieKomende12Maanden_5","FinancieleSituatieLaatste12Maanden_6","FinancieleSituatieKomende12Maanden_7","GunstigeTijdVoorGroteAankopen_8","dax","cac40","ftse","sp500","fin_stress","GAS_EU","OIL_BRENT","GOLD","Short_interest","Long_interest"
"2019-01-15",4.6,29.8,9.6,4.5,-3.8,3.92648653740997,3.82419701898752,6.15113726397325,0.0135904109827309,2.2,"2019MM01",150.9,1932,392,NA,NA,NA,NA,NA,NA,NA,NA,9.3212643476602,8.51573617348093,8.8492126580614,7.90252445484169,0.0741,NA,NA,NA,-0.308,0.332
"2019-02-15",4.6,29.7,7.1,3,-8.1,3.9238353510168,3.78983637058994,6.21533824986497,0.00830252403615477,2.6,"2019MM02",150.9,1878,345,NA,NA,NA,NA,NA,NA,NA,NA,9.35146135982185,8.56417787621205,8.86428034639274,7.93182000820709,0.083,NA,NA,NA,-0.3084,0.236
"2019-03-15",4.6,28.5,8.6,3.4,-6.3,3.88814688158034,3.78229043109986,6.24500728695804,0.00568939099337687,2.8,"2019MM03",151.3,1997,357,NA,NA,NA,NA,NA,NA,NA,NA,9.35236410578895,8.58495086022102,8.89277627187407,7.94958551909732,0.0534,NA,NA,NA,-0.3092,0.15
"2019-04-15",4.4,28.4,8.9,3.2,-8.3,3.90221048343546,3.8099844261136,6.25575423135011,0.00731010512189051,2.9,"2019MM04",151.4,2008,419,NA,NA,NA,NA,NA,NA,NA,NA,9.42093188122221,8.62809216951671,8.91169174546004,7.98814591651489,0.0425,NA,NA,NA,-0.3105,0.195
"2019-05-15",4.4,29.6,6.4,3.4,-7.9,3.90988105413729,3.79604029163181,6.28941610560625,0.00383082512990864,2.4,"2019MM05",151.6,2146,326,NA,NA,NA,NA,NA,NA,NA,NA,9.36963549733702,8.55788011435074,8.87650268921201,7.92010502243202,0.0803,NA,NA,NA,-0.3119,0.11
"2019-06-15",4.3,23.4,7,2.2,-7.8,3.92989033151073,3.80782807090647,6.23477342539222,0.00920499888271256,2.7,"2019MM06",151.5,2021,344,NA,NA,NA,NA,NA,NA,NA,NA,9.42535495698933,8.61956388069422,8.91268878163821,7.98676332399504,0.0704,NA,NA,NA,-0.3289,-0.092
"2019-07-15",4.3,25.5,5.9,0.2,-7.1,3.8844828280419,3.79835127486251,6.27431637860151,0.00508229316823494,2.5,"2019MM07",152.3,2408,410,NA,NA,NA,NA,NA,NA,NA,NA,9.40829246949743,8.61593382629369,8.93416514836644,7.99980604882875,0.1335,NA,NA,NA,-0.3649,-0.206
"2019-08-15",4.4,17.9,6.5,1.2,-7,3.88926650113433,3.78029262761395,6.28257268961717,0.0051386651676523,2.8,"2019MM08",151.5,1520,330,NA,NA,NA,NA,NA,NA,NA,NA,9.38758910648655,8.60894796369773,8.88283583243687,7.98154876708549,0.1487,NA,NA,NA,-0.4077,-0.499
"2019-09-15",4.4,15.4,5.2,2.3,-7.8,3.90229900950351,3.79792577089458,6.25387537843385,0.0123496895386206,2.6,"2019MM09",151.8,1829,342,NA,NA,NA,NA,NA,NA,NA,NA,9.4277137138459,8.64431735836401,8.91034280016612,7.99858401767656,0.1029,NA,NA,NA,-0.4176,-0.427
"2019-10-15",4.5,15.5,4.7,0.9,-8.4,3.88306710839992,3.79286015952479,6.29857360433913,0.00430463181854494,2.7,"2019MM10",151.7,1963,393,NA,NA,NA,NA,NA,NA,NA,NA,9.46240485526216,8.65344635269069,8.8885360203652,8.01880985982988,0.0752,NA,NA,NA,-0.4129,-0.314
"2019-11-15",4.5,13.7,4.8,0.9,-7.3,3.9004201410379,3.77794914874187,6.28804795429883,0.00939365264288977,2.6,"2019MM11",151.7,1797,366,NA,NA,NA,NA,NA,NA,NA,NA,9.49072436937005,8.68358350417003,8.901979288316,8.05229012590125,0.0483,NA,NA,NA,-0.4013,-0.192
"2019-12-15",4.5,4.5,4.4,-0.4,-7.4,3.90695300503481,3.79556711122281,6.32727066265464,0.00464775529007079,2.7,"2019MM12",151.6,2003,354,NA,NA,NA,NA,NA,NA,NA,NA,9.49167809398009,8.69585138946454,8.92829569979418,8.0804788821998,0.0447,NA,NA,NA,-0.3947,-0.135
"2020-01-15",4.5,8.6,1.6,-0.4,-7.2,3.92763032501537,3.80479645550532,6.33874626153808,0.00808620386017155,1.8,"2020MM01",153,1886,345,NA,NA,NA,NA,NA,NA,NA,NA,9.47131672966957,8.66670567611305,8.89370997756851,8.07884946259735,0.2193,NA,NA,NA,-0.3911,-0.17
"2020-02-15",4.3,8.4,2.9,-0.4,-8.1,3.89882849727698,3.79741491118978,6.32128887077877,0.00899153854772157,1.6,"2020MM02",153,1918,373,NA,NA,NA,NA,NA,NA,NA,NA,9.38348239286903,8.57732826321085,8.79188122041258,7.99098992568897,0.2666,NA,NA,NA,-0.4088,-0.335
"2020-03-15",4.1,9.7,5.1,0.4,-5,3.91720617876072,3.79504512307692,6.22613184190078,0.0171348639011772,1.4,"2020MM03",152.9,2265,365,NA,NA,NA,NA,NA,NA,NA,NA,9.20390368528329,8.38847763930854,8.64329706821196,7.85732220101859,0.4646,NA,NA,NA,-0.4166,-0.326
"2020-04-15",4,6.6,2.3,-2.6,-7.9,3.9251347445785,3.80530479038971,6.11467141627624,0.0429038386933503,1.2,"2020MM04",151.6,2061,397,NA,NA,NA,NA,NA,NA,NA,NA,9.29299256257034,8.42774543271213,8.68291103214049,7.97674303977877,0.2116,NA,NA,NA,-0.254,-0.218
"2020-05-15",4.1,-12.5,-14.9,-26.7,-22.6,3.90740998117361,3.73296319013377,6.16928870683032,0.0208453799270491,1.2,"2020MM05",151.3,1961,364,NA,NA,NA,NA,NA,NA,NA,NA,9.3576260796257,8.45434709140576,8.71220062408825,8.02102957272787,0.1439,NA,NA,NA,-0.272,-0.312
"2020-06-15",4.5,-7.6,-13.3,-24.7,-18.3,3.82071193130543,3.6912748047758,6.20837486626452,0.0179600684291585,1.6,"2020MM06",151.3,2137,350,NA,NA,NA,NA,NA,NA,NA,NA,9.41824273931622,8.50430858705814,8.72740552500776,8.03925094708458,0.1553,NA,NA,NA,-0.376,-0.293
"2020-07-15",4.6,-6,-2.6,-17.8,-15.8,3.67963948669317,3.58138947569029,6.25504084409477,0.0163693268106683,1.7,"2020MM07",151.6,2284,253,NA,NA,NA,NA,NA,NA,NA,NA,9.41844015934368,8.47296748186622,8.68233464588418,8.09288774871909,0.1537,NA,NA,NA,-0.4441,-0.39
"2020-08-15",5.4,-5,-0.3,-12.7,-15.1,3.70303517852238,3.60157710534864,6.21798815564761,0.0112222564346747,0.7,"2020MM08",152.4,1588,211,NA,NA,NA,NA,NA,NA,NA,NA,9.46849423768012,8.50658112509444,8.69342962092963,8.16060683172345,0.109,NA,NA,NA,-0.4797,-0.412
"2020-09-15",5.5,-3.4,3.9,-9.5,-14.8,3.77099638125043,3.68159084144031,6.23029865292446,0.0112894963445555,1.1,"2020MM09",151.9,2098,291,NA,NA,NA,NA,NA,NA,NA,NA,9.45412780204708,8.47708759459686,8.6769453134314,8.12058871174027,0.08,NA,NA,NA,-0.4914,-0.441
"2020-10-15",5.5,4.2,6.2,-9.8,-13.8,3.8028256951027,3.66689185801667,6.22987837950624,0.0126172187263172,1.2,"2020MM10",151.5,2041,222,NA,NA,NA,NA,NA,NA,NA,NA,9.35500163817075,8.43255867487267,8.6264600322851,8.09253301945471,0.0791,NA,NA,NA,-0.5091,-0.528
"2020-11-15",5.4,2.1,-1.1,-10.3,-16.7,3.7935139595038,3.66265776686053,6.19886764354192,0.00965999148017126,0.8,"2020MM11",151.9,2050,232,NA,NA,NA,NA,NA,NA,NA,NA,9.49485444330735,8.61587038826961,8.74292542046115,8.19467944736131,0.092,NA,NA,NA,-0.5209,-0.543
"2020-12-15",5.3,5.1,-2.9,-9.5,-12.1,3.82064778762289,3.70946468929653,6.33356959460084,0.0109741726830491,1,"2020MM12",153,2308,229,NA,NA,NA,NA,NA,NA,NA,NA,9.52652099594307,8.62180725662924,8.77346199316228,8.23112849520191,0.0476,NA,NA,NA,-0.5381,-0.553
"2021-01-15",5,5.8,-4.5,-6.4,-7.9,3.85101029780634,3.68362227405954,6.3615562681203,0.00784946380911323,1.6,"2021MM01",155.9,2136,197,NA,NA,NA,NA,NA,NA,NA,NA,9.50545997606667,8.59400791833044,8.76522445823823,8.21992935755102,0.0595,NA,NA,NA,-0.5472,-0.532
"2021-02-15",4.9,5.4,-11.9,-5.1,-7.1,3.8749517508144,3.74306258432686,6.38350600704914,0.00929634561200367,1.8,"2021MM02",156,2493,162,NA,NA,NA,NA,NA,NA,NA,NA,9.5314299018867,8.64878624429847,8.77700032803946,8.24568623422356,0.0654,NA,NA,NA,-0.5411,-0.392
"2021-03-15",4.7,8.1,-13.5,-6,-7.9,3.8748375678644,3.74403823957516,6.39668400778039,0.010013187338019,1.9,"2021MM03",156.2,2872,223,NA,NA,NA,NA,NA,NA,NA,NA,9.61636131517939,8.71065743393228,8.81189061330796,8.2872490415061,0.0529,NA,NA,NA,-0.5391,-0.331
"2021-04-15",4.7,11.5,-9.7,-2.3,-4.1,3.88315270426809,3.74804034244918,6.46588170246166,0.00806818361992507,1.9,"2021MM04",158.5,2302,182,NA,NA,NA,NA,NA,NA,NA,NA,9.6248253554918,8.74344869238839,8.8493417809156,8.33834637197416,0.0346,NA,NA,NA,-0.5382,-0.296
"2021-05-15",4.6,21.8,1,7,0.8,3.89929614235487,3.7735112713614,6.4723474251477,0.00700454113279129,2.1,"2021MM05",160.7,2148,176,NA,NA,NA,NA,NA,NA,NA,NA,9.64349391829803,8.77139654171837,8.85688881272605,8.34381786469088,0.0503,NA,NA,NA,-0.5401,-0.186
"2021-06-15",4.5,19,1.9,8.6,3,3.95087093924216,3.8510325134378,6.47397415534407,0.0113389573521965,2,"2021MM06",163.2,2454,185,NA,NA,NA,NA,NA,NA,NA,NA,9.65059588357197,8.78076135828694,8.85900827244795,8.365788737257,0.0486,NA,NA,NA,-0.5429,-0.236
"2021-07-15",4.4,17.9,9,9.1,5.6,3.95237554083043,3.84770879465904,6.50008111284138,0.00652846234506796,1.4,"2021MM07",166.9,2578,143,NA,NA,NA,NA,NA,NA,NA,NA,9.65145505816461,8.79675635947813,8.85826907279742,8.38828191317926,0.0551,NA,NA,NA,-0.5448,-0.381
"2021-08-15",4.2,15.8,4.8,9.3,-0.2,3.96786541068318,3.86658060234246,6.52840451810925,0.010463946311884,2.4,"2021MM08",168,1906,151,NA,NA,NA,NA,NA,NA,NA,NA,9.6699836327173,8.80690023862203,8.87062089611955,8.41686005633905,0.03,NA,NA,NA,-0.5476,-0.48
"2021-09-15",4.1,20.5,1.2,7.1,-0.6,3.96918678889796,3.85290836729426,6.56727175616009,0.0046517653192279,2.7,"2021MM09",168.7,2310,162,NA,NA,NA,NA,NA,NA,NA,NA,9.63303554824483,8.78263115277234,8.86593271938814,8.36812226355621,0.0389,NA,NA,NA,-0.545,-0.339
"2021-10-15",4.2,21.5,2,8.4,0.6,4.00077664196262,3.88127850551443,6.54644049525266,0.00845887113231121,3.4,"2021MM10",170.5,2174,144,NA,NA,NA,NA,NA,NA,NA,NA,9.66070041887867,8.82912970886723,8.88704495220444,8.4349804388402,0.0441,NA,NA,NA,-0.5498,-0.178
"2021-11-15",4.1,24.1,1.4,10,-4.7,4.00215809277579,3.8973077317176,6.58322253575919,0.00936481122659956,5.2,"2021MM11",170.9,2226,234,NA,NA,NA,NA,NA,NA,NA,NA,9.6224586242892,8.81301606087814,8.86212950644958,8.426611813185,0.0318,NA,NA,NA,-0.5674,-0.268
"2021-12-15",3.9,24.4,2.9,9.8,-11,4.00031917215046,3.90986705907179,6.53222122795484,0.00897047423087395,5.7,"2021MM12",171.6,2318,170,NA,NA,NA,NA,NA,NA,NA,NA,9.67312175547832,8.87529129208685,8.90713848786637,8.4693004613464,0.0384,NA,NA,NA,-0.582,-0.318
"2022-01-15",3.7,23.8,5.9,7.5,-10.4,3.99050985906663,3.92486759737489,6.55090489644646,0.0119462469598249,6.4,"2022MM01",175.8,1923,143,NA,NA,NA,NA,NA,NA,NA,NA,9.64673552265215,8.85355116365238,8.91790031857638,8.41528223134711,0.0519,NA,NA,NA,-0.5601,-0.098
"2022-02-15",3.8,24.1,-3.1,6.7,-9.6,4.02965483135733,3.96248057028987,6.49131600340976,0.0131245986234672,6.2,"2022MM02",177.5,2125,194,NA,NA,NA,NA,NA,NA,NA,NA,9.57921200021204,8.80369908413975,8.91708275900395,8.3834194703254,0.0622,NA,NA,NA,-0.5315,0.237
"2022-03-15",3.6,24.4,4.8,6,-13.2,4.0340690812733,3.96222808403098,6.45055388229519,0.0139792593129362,9.7,"2022MM03",183.1,2425,207,NA,NA,NA,NA,NA,NA,NA,NA,9.57600726687667,8.80385526139232,8.92474947087568,8.41856775659692,0.1646,NA,NA,NA,-0.495,0.343
